YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,CANCELLATION_REASON
2023,8,14,6E,BLR,DEL,1023,61.35,43.08,0,
2023,5,6,6E,BOM,DEL,1420,16.95,13.86,0,
2023,3,23,6E,HYD,MAA,2245,6.36,5.72,0,
2023,2,8,6E,SXR,DEL,2032,14.33,15.9,0,
2023,8,6,6E,BLR,DEL,1951,7.37,10.6,0,
2023,7,7,6E,BLR,PNQ,2135,21.29,27.14,0,
2023,5,13,6E,BOM,DEL,1120,16.3,19.92,0,
2023,6,18,6E,DEL,CCU,549,68.96,87.69,0,
2023,11,23,AI,CCU,TRV,1814,9.77,7.16,0,
2023,7,1,6E,DEL,BOM,1237,10.94,14.94,0,
2023,7,17,AI,BOM,PNQ,1845,14.75,20.25,0,
2023,10,13,SG,PNQ,BOM,1759,6.17,8.07,0,
2023,7,19,6E,BLR,HYD,1600,15.45,14.04,0,
2023,3,6,6E,TRV,MAA,2243,8.79,10.77,0,
2023,1,9,6E,CCU,DEL,2145,7.77,10.34,0,
2023,4,3,SG,AMD,MAA,623,4.21,5.46,0,
2023,9,16,6E,BOM,BLR,1141,11.11,7.58,0,
2023,7,2,6E,BOM,HYD,1628,15.59,18.94,0,
2023,3,5,6E,GOI,BOM,907,6.24,6.53,0,
2023,7,24,6E,BOM,BLR,1308,11.69,12.51,0,
2023,3,7,SG,DEL,CCU,903,9.09,9.43,0,
2023,11,15,6E,MAA,BOM,851,5.16,3.45,0,
2023,5,11,6E,BOM,DEL,1644,4.58,5.4,0,
2023,6,13,6E,BLR,SXR,1341,24.66,17.37,0,
2023,2,25,6E,BOM,CCU,1949,10.59,15.51,0,
2023,7,6,UK,DEL,BLR,1520,12.07,17.83,0,
2023,11,22,6E,BOM,GOI,953,8.46,6.82,0,
2023,9,28,6E,DEL,HYD,1119,10.13,9.45,0,
2023,11,20,6E,DEL,BOM,1810,17.06,23.34,0,
2023,1,11,6E,BLR,MAA,1358,15.36,17.82,0,
2023,7,21,6E,BHU,DEL,1859,6.62,6.82,0,
2023,9,5,6E,CCU,JAI,2154,5.77,6.97,0,
2023,11,9,6E,DEL,BOM,903,15.71,12.93,0,
2023,9,7,6E,DEL,BLR,1041,3.92,3.46,0,
2023,11,8,SG,BOM,AMD,943,15.54,22.29,0,
2023,12,27,6E,TRV,CCU,643,7.34,8.07,0,
2023,10,11,SG,DEL,BOM,917,13.43,9.05,0,
2023,3,27,6E,BOM,TRV,2205,14.27,19.91,0,
2023,2,1,SG,MAA,DEL,1526,5.13,6.41,0,
2023,11,3,6E,DEL,HYD,752,7.59,5.92,0,
2023,12,13,6E,HYD,BLR,632,7.02,7.69,0,
2023,2,15,SG,MAA,GOI,1531,19.6,18.31,0,
2023,5,9,AI,CCU,BOM,1522,12.28,8.4,0,
2023,3,1,SG,AMD,DEL,2215,7.43,5.84,0,
2023,12,3,6E,MAA,CCU,651,7.67,6.85,0,
2023,6,10,SG,BLR,DEL,1732,16.58,11.62,0,
2023,1,13,G8,MAA,BLR,1223,19.75,17.05,0,
2023,7,10,6E,LKO,BLR,1424,9.42,6.97,0,
2023,9,11,6E,HYD,DEL,2121,0.8,0.72,0,
2023,3,1,6E,BOM,TRV,730,11.89,9.98,0,
2023,7,24,6E,LKO,GOI,521,9.33,7.61,0,
2023,9,15,SG,AMD,CCU,1850,15.02,13.38,0,
2023,8,15,UK,DEL,MAA,606,6.47,4.33,0,
2023,3,1,6E,BOM,BLR,744,29.91,34.71,0,
2023,9,25,AI,BOM,MAA,2133,12.3,10.0,0,
2023,6,3,UK,DEL,SXR,1348,26.82,27.91,0,
2023,11,17,6E,DEL,LKO,1724,7.62,6.69,0,
2023,4,14,SG,BOM,BLR,750,9.53,7.33,0,
2023,10,28,SG,JAI,DEL,1222,6.69,8.77,0,
2023,11,6,AI,DEL,LKO,2001,13.34,10.37,0,
2023,4,16,6E,MAA,DEL,1226,1.23,1.38,0,
2023,2,21,6E,DEL,BHU,2043,11.79,17.44,0,
2023,2,16,SG,HYD,DEL,1131,4.13,3.6,0,
2023,12,8,6E,DEL,BLR,1737,18.38,23.01,0,
2023,9,18,6E,IXC,AMD,2356,2.27,1.69,0,
2023,1,5,I5,PNQ,SXR,2001,9.46,13.55,0,
2023,8,23,SG,TRV,SXR,1820,20.27,13.54,0,
2023,7,4,6E,IXC,DEL,1552,9.64,7.57,0,
2023,9,26,6E,JAI,BLR,1042,4.28,4.6,0,
2023,11,24,6E,MAA,BLR,2151,2.94,3.18,0,
2023,6,19,6E,MAA,IXC,1727,17.34,19.57,0,
2023,3,28,QP,CCU,BOM,1227,24.57,26.92,0,
2023,2,16,6E,HYD,DEL,1940,6.04,6.43,0,
2023,2,2,G8,HYD,LKO,616,3.45,4.89,0,
2023,12,5,6E,DEL,CCU,1236,11.65,16.68,0,
2023,7,11,6E,BLR,MAA,554,10.65,7.96,0,
2023,5,17,AI,BOM,CCU,2023,17.84,12.13,0,
2023,8,22,AI,PNQ,DEL,2249,10.62,14.23,0,
2023,7,4,6E,BLR,MAA,821,20.53,26.24,0,
2023,8,12,G8,PNQ,TRV,1437,19.52,13.47,0,
2023,8,19,UK,LKO,SXR,2050,9.85,9.9,0,
2023,11,6,6E,BOM,MAA,2323,11.87,7.98,0,
2023,9,3,6E,GOI,DEL,1523,9.28,11.43,0,
2023,5,15,6E,HYD,BLR,1602,2.86,3.68,0,
2023,8,8,6E,JAI,CCU,1912,5.76,4.81,0,
2023,9,14,6E,HYD,DEL,1643,4.89,5.72,0,
2023,12,11,6E,DEL,BLR,909,30.05,36.5,0,
2023,3,13,AI,GOI,HYD,930,2.85,2.69,0,
2023,4,16,SG,BLR,BOM,2005,11.38,11.6,0,
2023,5,18,6E,MAA,BLR,1824,31.11,34.1,0,
2023,5,25,6E,BOM,SXR,1341,19.36,15.45,0,
2023,2,1,G8,BOM,GOI,2207,19.61,13.65,0,
2023,10,19,AI,MAA,BHU,544,85.52,68.29,0,
2023,7,22,6E,BOM,BLR,735,17.1,20.05,0,
2023,3,25,6E,SXR,HYD,609,,,1,A
2023,11,27,6E,JAI,AMD,1135,0.56,0.78,0,
2023,6,1,6E,DEL,HYD,739,9.35,9.73,0,
2023,12,1,SG,BLR,DEL,1530,28.01,19.33,0,
2023,1,2,AI,BLR,LKO,1046,14.24,18.06,0,
2023,6,21,6E,MAA,BLR,1322,4.33,6.03,0,
2023,5,14,6E,CCU,SXR,2302,5.84,6.09,0,
2023,9,19,SG,HYD,BOM,1638,5.74,7.29,0,
2023,10,16,UK,AMD,PNQ,1656,-0.72,-0.55,0,
2023,3,5,6E,TRV,BOM,2140,10.74,13.15,0,
2023,3,17,6E,DEL,BLR,1846,9.0,12.46,0,
2023,10,18,6E,BLR,AMD,2041,4.8,3.77,0,
2023,2,3,SG,CCU,BLR,2153,6.3,5.06,0,
2023,1,18,SG,BLR,MAA,1246,37.4,43.82,0,
2023,9,1,SG,DEL,PNQ,519,10.31,7.05,0,
2023,10,17,AI,MAA,BLR,2032,9.88,6.8,0,
2023,10,20,AI,IXC,SXR,1201,4.29,6.24,0,
2023,4,11,6E,GOI,DEL,519,-0.22,-0.18,0,
2023,7,14,6E,DEL,LKO,1950,26.34,35.05,0,
2023,8,10,UK,MAA,BLR,1824,3.82,5.71,0,
2023,2,13,6E,TRV,BOM,1110,-0.48,-0.38,0,
2023,12,3,6E,BOM,HYD,843,15.23,14.22,0,
2023,4,14,6E,BLR,HYD,1220,31.31,32.18,0,
2023,7,11,SG,DEL,PNQ,1454,20.77,16.65,0,
2023,6,23,6E,GOI,HYD,2142,14.83,11.54,0,
2023,6,3,6E,HYD,DEL,742,34.45,38.39,0,
2023,3,9,6E,LKO,CCU,1248,5.56,5.79,0,
2023,8,24,6E,HYD,BOM,1321,45.3,46.11,0,
2023,5,22,6E,BOM,MAA,1341,7.2,9.73,0,
2023,11,9,6E,BLR,LKO,1607,17.62,19.04,0,
2023,7,1,AI,LKO,BLR,1033,11.56,8.88,0,
2023,11,7,6E,HYD,BLR,2059,3.46,2.32,0,
2023,7,4,AI,CCU,DEL,2024,17.7,13.83,0,
2023,4,9,6E,BOM,HYD,1234,5.51,3.92,0,
2023,9,22,UK,SXR,LKO,1607,1.36,1.59,0,
2023,1,18,6E,BOM,HYD,633,12.6,10.58,0,
2023,6,9,UK,HYD,BOM,1815,5.96,5.49,0,
2023,2,14,6E,MAA,DEL,1608,6.84,4.95,0,
2023,9,10,SG,PNQ,DEL,1749,100.74,118.65,0,
2023,7,25,UK,MAA,CCU,820,6.2,4.45,0,
2023,11,17,SG,BLR,JAI,625,6.68,6.12,0,
2023,8,14,6E,BLR,HYD,2025,14.52,12.52,0,
2023,5,1,6E,MAA,DEL,1858,16.61,13.42,0,
2023,10,25,6E,IXC,BOM,511,3.36,3.34,0,
2023,5,3,6E,DEL,BLR,920,52.09,58.46,0,
2023,11,25,6E,CCU,HYD,1334,12.68,14.13,0,
2023,11,23,6E,MAA,IXC,2158,3.12,3.71,0,
2023,2,13,6E,HYD,BHU,2222,3.95,3.03,0,
2023,5,22,6E,PNQ,DEL,709,22.74,20.8,0,
2023,5,4,6E,TRV,DEL,1154,0.92,1.03,0,
2023,2,15,UK,LKO,JAI,1917,10.48,9.56,0,
2023,8,6,6E,BOM,BLR,1907,17.3,12.69,0,
2023,3,15,6E,DEL,BLR,824,4.94,5.32,0,
2023,8,7,G8,BOM,BLR,1412,23.21,21.6,0,
2023,8,17,6E,BLR,BOM,500,29.61,25.79,0,
2023,1,10,G8,DEL,MAA,2125,25.48,23.97,0,
2023,3,24,6E,JAI,GOI,722,5.2,4.6,0,
2023,9,7,6E,BLR,BOM,1854,13.37,13.83,0,
2023,6,22,6E,AMD,BOM,1512,6.38,6.66,0,
2023,10,15,6E,BOM,DEL,628,6.02,8.6,0,
2023,5,7,SG,DEL,SXR,2253,12.57,15.14,0,
2023,12,28,6E,BLR,GOI,501,15.9,15.58,0,
2023,8,15,6E,SXR,BOM,1654,26.77,27.39,0,
2023,11,24,6E,BOM,BLR,1645,17.47,23.56,0,
2023,2,20,6E,BOM,CCU,1106,6.91,4.95,0,
2023,5,21,6E,BOM,DEL,1957,50.29,36.0,0,
2023,11,14,6E,HYD,LKO,924,1.09,1.08,0,
2023,2,14,6E,BOM,IXC,2012,13.36,9.57,0,
2023,11,27,SG,PNQ,CCU,2221,13.99,20.36,0,
2023,10,25,AI,CCU,AMD,1214,7.36,7.35,0,
2023,3,5,UK,BOM,DEL,524,7.15,6.6,0,
2023,12,8,6E,IXC,HYD,1935,16.38,16.45,0,
2023,7,21,6E,MAA,BOM,1627,9.42,11.03,0,
2023,3,18,QP,CCU,BLR,1851,1.96,1.98,0,
2023,12,15,6E,BLR,AMD,1700,11.47,16.9,0,
2023,7,17,6E,BOM,DEL,1243,18.91,17.81,0,
2023,11,16,6E,AMD,BLR,2046,0.58,0.43,0,
2023,1,18,6E,CCU,DEL,2221,11.66,8.35,0,
2023,1,17,6E,HYD,GOI,741,24.31,19.28,0,
2023,2,20,6E,DEL,BLR,2142,4.98,6.83,0,
2023,10,13,G8,LKO,HYD,553,11.09,8.09,0,
2023,11,13,G8,AMD,PNQ,1435,13.5,12.29,0,
2023,8,21,AI,MAA,AMD,1006,18.89,20.1,0,
2023,8,4,UK,BLR,GOI,702,28.91,29.78,0,
2023,5,9,UK,BOM,DEL,1408,45.08,35.34,0,
2023,9,4,AI,DEL,GOI,1450,15.91,10.95,0,
2023,12,1,G8,BLR,PNQ,2009,,,1,B
2023,9,7,6E,JAI,SXR,2302,15.43,12.41,0,
2023,10,14,6E,GOI,JAI,2026,21.54,15.27,0,
2023,4,6,6E,CCU,BLR,2112,4.02,3.69,0,
2023,2,4,UK,MAA,BOM,1250,5.31,5.39,0,
2023,8,10,6E,BLR,PNQ,1336,9.63,9.67,0,
2023,8,28,6E,BOM,DEL,741,13.79,14.58,0,
2023,4,27,UK,JAI,DEL,2254,4.76,4.48,0,
2023,9,27,6E,PNQ,GOI,1554,14.82,12.66,0,
2023,2,25,AI,BOM,BLR,1913,44.84,54.3,0,
2023,11,18,AI,BOM,IXC,837,11.99,13.65,0,
2023,1,27,I5,CCU,DEL,905,9.43,11.81,0,
2023,10,7,6E,MAA,DEL,1149,17.44,14.41,0,
2023,4,28,6E,BOM,DEL,1339,10.14,10.37,0,
2023,10,19,6E,DEL,PNQ,1127,3.65,4.35,0,
2023,12,5,AI,CCU,BLR,2348,14.53,10.36,0,
2023,5,24,6E,BOM,TRV,1015,4.69,6.16,0,
2023,3,22,SG,SXR,BLR,1855,7.16,10.62,0,
2023,3,21,AI,BOM,DEL,600,14.14,18.01,0,
2023,6,28,6E,BLR,PNQ,944,7.26,6.99,0,
2023,2,21,6E,GOI,DEL,1217,2.2,2.51,0,
2023,7,7,6E,BOM,PNQ,2013,15.65,12.32,0,
2023,8,18,6E,DEL,CCU,734,11.25,13.95,0,
2023,11,27,G8,BLR,TRV,1619,19.42,13.02,0,
2023,3,13,G8,BOM,GOI,812,18.13,21.57,0,
2023,11,25,6E,PNQ,BOM,1218,5.92,7.83,0,
2023,6,6,6E,LKO,PNQ,547,17.47,13.35,0,
2023,6,19,6E,JAI,LKO,1832,19.21,22.35,0,
2023,10,4,6E,DEL,BLR,2028,9.97,7.33,0,
2023,12,26,6E,HYD,BLR,732,17.1,11.98,0,
2023,10,26,6E,JAI,HYD,1327,1.07,1.39,0,
2023,2,13,6E,MAA,DEL,1241,66.21,50.67,0,
2023,1,14,6E,DEL,CCU,1659,14.27,14.26,0,
2023,1,11,6E,DEL,HYD,1230,13.86,17.49,0,
2023,1,17,SG,BHU,BOM,502,12.88,19.31,0,
2023,6,5,AI,BOM,BLR,1007,14.65,18.43,0,
2023,12,1,6E,HYD,AMD,606,7.11,7.35,0,
2023,4,23,6E,JAI,LKO,1741,0.37,0.26,0,
2023,7,16,6E,HYD,JAI,831,6.27,8.49,0,
2023,4,26,6E,BOM,DEL,1725,6.63,7.39,0,
2023,1,17,6E,CCU,DEL,934,8.25,5.99,0,
2023,4,16,AI,CCU,MAA,1113,3.53,5.26,0,
2023,7,26,AI,GOI,BLR,802,11.99,12.71,0,
2023,8,11,6E,BLR,LKO,1037,8.17,11.24,0,
2023,3,18,6E,DEL,PNQ,1523,13.63,11.79,0,
2023,10,26,6E,CCU,TRV,1553,25.39,18.25,0,
2023,4,17,6E,BOM,MAA,802,6.9,9.63,0,
2023,12,27,AI,LKO,JAI,1818,14.77,20.33,0,
2023,1,14,6E,BOM,JAI,2323,17.75,12.66,0,
2023,8,19,6E,MAA,BOM,1553,12.22,8.27,0,
2023,12,2,6E,CCU,TRV,2330,13.14,14.77,0,
2023,4,14,SG,LKO,BOM,2342,36.59,28.21,0,
2023,6,1,6E,PNQ,BLR,856,21.82,28.98,0,
2023,11,4,6E,AMD,BOM,1147,0.95,0.9,0,
2023,3,13,6E,MAA,JAI,751,12.81,10.44,0,
2023,10,14,SG,LKO,SXR,1627,12.81,17.9,0,
2023,10,9,6E,LKO,AMD,1108,1.96,2.2,0,
2023,7,10,6E,GOI,BLR,1956,29.69,44.34,0,
2023,4,10,6E,AMD,BLR,1656,1.11,1.62,0,
2023,5,18,6E,HYD,CCU,2230,5.87,4.2,0,
2023,1,15,6E,DEL,GOI,1839,25.54,20.23,0,
2023,3,20,AI,IXC,BOM,1034,31.24,26.67,0,
2023,3,26,UK,DEL,BOM,1149,12.43,10.3,0,
2023,3,16,AI,DEL,BLR,523,37.93,27.1,0,
2023,2,21,6E,BLR,HYD,1938,3.34,4.83,0,
2023,10,6,AI,SXR,BOM,553,15.96,16.69,0,
2023,10,5,6E,BOM,AMD,1410,4.37,6.34,0,
2023,1,6,6E,HYD,BLR,1920,11.25,9.2,0,
2023,12,2,AI,MAA,SXR,1822,14.57,11.89,0,
2023,9,12,6E,CCU,PNQ,1257,20.03,19.58,0,
2023,4,12,AI,BLR,BOM,915,8.56,8.76,0,
2023,3,21,I5,BOM,AMD,1129,,,1,C
2023,4,13,SG,DEL,CCU,2149,23.96,17.95,0,
2023,4,4,G8,MAA,DEL,1017,10.09,7.07,0,
2023,1,25,6E,CCU,MAA,1008,11.18,7.73,0,
2023,6,5,6E,HYD,DEL,1412,6.52,5.19,0,
2023,11,7,UK,DEL,BLR,915,,,1,C
2023,6,4,6E,TRV,BOM,1401,70.31,72.61,0,
2023,1,25,AI,MAA,AMD,1834,9.3,13.92,0,
2023,10,17,6E,MAA,HYD,2205,2.47,3.48,0,
2023,2,20,6E,MAA,BLR,1758,7.68,9.2,0,
2023,9,4,AI,DEL,BLR,530,20.18,14.46,0,
2023,9,23,SG,MAA,BOM,1009,8.21,6.42,0,
2023,11,28,AI,TRV,BLR,915,12.85,8.88,0,
2023,7,11,6E,CCU,DEL,907,31.81,24.39,0,
2023,4,1,6E,CCU,AMD,1125,12.29,12.73,0,
2023,12,22,UK,DEL,HYD,625,8.19,8.94,0,
2023,7,20,AI,BLR,DEL,1108,13.82,17.68,0,
2023,1,19,I5,DEL,PNQ,1453,15.34,16.07,0,
2023,6,25,6E,MAA,CCU,1147,6.81,5.44,0,
2023,4,26,G8,LKO,DEL,2211,11.99,11.1,0,
2023,7,5,SG,CCU,DEL,549,16.06,14.28,0,
2023,1,5,AI,DEL,JAI,558,11.69,14.94,0,
2023,10,23,6E,TRV,DEL,2120,17.02,22.84,0,
2023,4,21,G8,PNQ,BOM,2244,14.22,14.01,0,
2023,3,1,AI,CCU,BOM,2224,7.62,6.82,0,
2023,6,10,6E,BLR,CCU,1045,36.81,52.8,0,
2023,11,14,6E,BLR,CCU,2043,5.18,5.34,0,
2023,10,11,6E,MAA,CCU,2040,3.55,3.57,0,
2023,2,12,6E,BOM,DEL,728,7.02,6.29,0,
2023,12,19,6E,BLR,SXR,1952,19.27,22.75,0,
2023,1,23,6E,BLR,MAA,2135,13.78,12.88,0,
2023,12,21,6E,MAA,CCU,1642,41.56,61.26,0,
2023,4,1,AI,CCU,MAA,803,7.6,10.71,0,
2023,9,10,6E,LKO,BLR,1744,19.91,25.91,0,
2023,1,16,G8,BLR,HYD,1936,25.82,18.9,0,
2023,11,7,SG,DEL,SXR,1101,35.16,48.69,0,
2023,12,14,6E,BLR,CCU,1811,24.12,20.81,0,
2023,2,6,SG,MAA,BLR,2156,18.13,15.22,0,
2023,9,8,6E,DEL,LKO,2352,8.07,6.49,0,
2023,8,25,6E,CCU,DEL,1931,17.77,11.9,0,
2023,10,7,AI,HYD,JAI,1027,4.12,3.82,0,
2023,3,5,6E,BLR,LKO,1449,2.44,2.32,0,
2023,6,25,6E,PNQ,HYD,2226,11.6,10.66,0,
2023,1,16,6E,BLR,BOM,2015,16.58,21.08,0,
2023,11,17,6E,HYD,GOI,1307,14.04,17.79,0,
2023,4,9,6E,DEL,PNQ,1848,8.25,10.49,0,
2023,8,18,6E,MAA,PNQ,2127,12.97,8.74,0,
2023,6,15,G8,BLR,DEL,1156,18.3,18.54,0,
2023,7,15,6E,BLR,BHU,1905,17.31,15.05,0,
2023,6,3,6E,SXR,BOM,1051,7.42,10.9,0,
2023,5,24,6E,HYD,DEL,1358,18.78,14.68,0,
2023,4,23,6E,DEL,LKO,528,5.5,4.02,0,
2023,11,28,6E,HYD,LKO,1445,41.45,54.37,0,
2023,9,15,6E,DEL,PNQ,1710,5.19,5.43,0,
2023,1,2,6E,BLR,BOM,1402,16.49,15.65,0,
2023,5,11,6E,HYD,BOM,2116,7.43,5.5,0,
2023,2,2,SG,BLR,CCU,1209,10.88,8.79,0,
2023,10,9,SG,DEL,MAA,2138,11.42,13.72,0,
2023,6,3,UK,BHU,SXR,1644,8.76,8.08,0,
2023,9,23,6E,JAI,SXR,1035,19.09,19.41,0,
2023,11,8,6E,BLR,TRV,1759,9.21,11.94,0,
2023,11,17,6E,HYD,LKO,504,11.28,9.01,0,
2023,6,25,AI,BLR,IXC,2001,11.44,14.74,0,
2023,5,26,6E,IXC,BLR,701,6.0,6.43,0,
2023,5,27,G8,AMD,SXR,2051,11.31,12.16,0,
2023,7,4,6E,BOM,HYD,1143,78.33,77.95,0,
2023,10,21,6E,BOM,DEL,2109,8.49,9.09,0,
2023,2,26,6E,HYD,PNQ,750,7.29,9.6,0,
2023,9,2,6E,BOM,CCU,2057,7.85,7.86,0,
2023,1,24,UK,DEL,CCU,2033,22.39,16.0,0,
2023,6,19,6E,JAI,MAA,2025,10.36,7.5,0,
2023,1,8,I5,MAA,BOM,739,,,1,B
2023,4,12,AI,IXC,DEL,709,4.57,3.16,0,
2023,4,28,6E,CCU,BLR,1743,30.9,46.15,0,
2023,6,22,6E,BLR,BOM,1810,10.78,15.92,0,
2023,9,24,6E,DEL,PNQ,532,,,1,C
2023,11,4,AI,GOI,HYD,1508,14.03,11.49,0,
2023,9,4,SG,JAI,PNQ,518,18.41,24.85,0,
2023,3,10,6E,MAA,CCU,1849,2.38,3.23,0,
2023,1,6,SG,GOI,BLR,757,25.8,26.5,0,
2023,3,4,UK,DEL,GOI,922,5.87,6.04,0,
2023,7,12,AI,LKO,DEL,2248,27.37,23.55,0,
2023,12,7,6E,BLR,TRV,1411,24.67,16.51,0,
2023,12,21,SG,BOM,MAA,1729,24.87,21.91,0,
2023,3,7,AI,DEL,CCU,2319,10.16,13.64,0,
2023,10,18,6E,PNQ,BLR,1909,0.3,0.41,0,
2023,2,12,6E,PNQ,DEL,1253,4.14,3.92,0,
2023,4,8,6E,CCU,BOM,1139,4.38,3.72,0,
2023,8,11,I5,DEL,AMD,948,24.8,35.19,0,
2023,1,22,AI,BLR,CCU,1431,23.91,20.61,0,
2023,11,20,6E,BOM,IXC,2355,11.98,9.97,0,
2023,3,15,AI,CCU,PNQ,712,8.12,7.46,0,
2023,8,11,6E,GOI,CCU,1221,15.57,15.61,0,
2023,1,8,UK,MAA,LKO,1646,10.11,13.15,0,
2023,11,16,6E,TRV,DEL,736,16.65,16.33,0,
2023,3,1,SG,DEL,JAI,901,20.51,27.18,0,
2023,11,25,AI,PNQ,BLR,2341,7.46,7.33,0,
2023,6,12,6E,GOI,HYD,1919,6.76,7.84,0,
2023,6,18,AI,BOM,DEL,953,17.99,15.29,0,
2023,6,14,6E,BHU,DEL,1948,6.16,8.8,0,
2023,9,22,6E,MAA,BOM,2311,43.91,29.48,0,
2023,1,18,6E,BOM,HYD,1801,14.56,18.46,0,
2023,10,14,6E,DEL,AMD,1756,6.7,9.9,0,
2023,8,12,SG,DEL,BOM,631,14.71,17.91,0,
2023,6,25,SG,GOI,DEL,1111,9.82,10.68,0,
2023,10,18,SG,IXC,DEL,1008,10.32,12.03,0,
2023,12,28,6E,IXC,MAA,1646,7.51,8.5,0,
2023,3,7,6E,BOM,BLR,2141,16.43,11.03,0,
2023,6,19,6E,MAA,DEL,602,8.65,7.87,0,
2023,8,22,6E,BOM,HYD,2214,11.0,15.57,0,
2023,2,6,AI,DEL,GOI,942,24.58,22.4,0,
2023,9,27,6E,BOM,AMD,807,5.34,7.54,0,
2023,6,20,6E,GOI,DEL,1220,8.74,6.34,0,
2023,10,26,I5,PNQ,DEL,1812,6.99,6.25,0,
2023,7,5,SG,BLR,HYD,1203,53.78,79.48,0,
2023,8,18,6E,PNQ,DEL,2318,19.89,17.23,0,
2023,6,18,SG,CCU,DEL,2316,11.66,14.62,0,
2023,3,1,AI,AMD,BLR,555,4.26,6.35,0,
2023,12,6,6E,IXC,DEL,1321,20.62,17.05,0,
2023,4,26,6E,MAA,BOM,1113,0.89,0.84,0,
2023,8,6,6E,TRV,MAA,915,8.87,10.28,0,
2023,1,10,6E,BOM,DEL,1734,20.4,20.01,0,
2023,6,24,SG,BOM,MAA,1204,20.69,14.54,0,
2023,10,16,6E,BOM,IXC,1643,12.35,14.05,0,
2023,4,8,6E,BOM,BLR,2314,7.2,6.9,0,
2023,2,28,UK,HYD,BLR,1701,0.3,0.32,0,
2023,11,8,UK,IXC,BOM,614,-0.32,-0.31,0,
2023,2,5,6E,CCU,BOM,2229,10.16,13.19,0,
2023,9,22,6E,BOM,BLR,1151,4.45,4.88,0,
2023,8,14,6E,DEL,BLR,518,9.94,11.0,0,
2023,9,19,6E,DEL,MAA,2323,11.46,10.25,0,
2023,1,10,AI,CCU,LKO,1319,29.88,42.38,0,
2023,8,25,SG,CCU,DEL,657,13.25,10.12,0,
2023,7,27,6E,AMD,BHU,1645,24.85,27.16,0,
2023,3,18,SG,CCU,BLR,1537,29.94,36.14,0,
2023,4,21,G8,JAI,TRV,1714,8.07,10.52,0,
2023,6,15,AI,DEL,HYD,2105,26.64,33.74,0,
2023,3,2,6E,BLR,PNQ,934,2.45,2.69,0,
2023,7,14,UK,IXC,BOM,839,14.25,12.73,0,
2023,11,24,6E,DEL,HYD,1649,15.46,15.87,0,
2023,12,6,SG,BOM,CCU,1036,,,1,B
2023,4,20,6E,SXR,TRV,1318,10.2,6.83,0,
2023,10,1,6E,HYD,DEL,1237,9.1,12.56,0,
2023,5,7,6E,BLR,CCU,1756,22.82,25.01,0,
2023,8,12,SG,PNQ,BLR,1159,9.26,11.35,0,
2023,4,18,6E,DEL,CCU,2033,8.31,9.23,0,
2023,6,3,6E,BOM,DEL,1758,11.22,14.24,0,
2023,11,27,SG,HYD,DEL,949,4.09,5.7,0,
2023,6,14,6E,BOM,DEL,1615,14.81,16.28,0,
2023,7,24,6E,DEL,IXC,2319,13.34,13.42,0,
2023,8,28,I5,SXR,BOM,1814,8.52,9.42,0,
2023,4,18,6E,MAA,HYD,814,0.38,0.44,0,
2023,2,2,6E,BOM,MAA,1538,13.61,13.92,0,
2023,11,6,6E,BOM,DEL,1147,3.77,4.52,0,
2023,7,15,AI,DEL,LKO,1333,15.53,20.87,0,
2023,11,18,6E,SXR,GOI,1646,9.15,10.68,0,
2023,9,14,6E,BOM,LKO,2324,18.69,13.46,0,
2023,7,3,6E,HYD,BOM,1745,16.32,11.8,0,
2023,3,17,6E,HYD,BLR,901,4.48,3.21,0,
2023,9,27,6E,BOM,BLR,1425,4.29,5.13,0,
2023,6,28,G8,BOM,TRV,1342,,,1,B
2023,12,10,UK,AMD,BOM,840,8.6,10.97,0,
2023,7,25,6E,MAA,GOI,2102,8.81,11.32,0,
2023,5,24,6E,HYD,DEL,2007,34.35,37.83,0,
2023,7,18,6E,HYD,BOM,1204,14.86,17.2,0,
2023,11,26,6E,BLR,GOI,2049,27.65,19.18,0,
2023,4,26,AI,BLR,DEL,1927,29.78,20.65,0,
2023,4,18,G8,BOM,CCU,908,13.31,8.95,0,
2023,1,22,6E,SXR,DEL,1157,8.46,10.53,0,
2023,3,16,SG,BOM,BLR,1803,14.14,11.74,0,
2023,8,1,UK,PNQ,MAA,1331,12.63,11.35,0,
2023,1,11,6E,PNQ,DEL,1608,7.84,9.59,0,
2023,12,15,6E,PNQ,HYD,1705,6.56,8.68,0,
2023,2,9,SG,AMD,BLR,1906,7.97,8.81,0,
2023,5,22,6E,SXR,DEL,525,1.02,1.51,0,
2023,6,5,6E,DEL,BOM,657,18.16,21.93,0,
2023,1,21,6E,BHU,DEL,1802,11.5,12.55,0,
2023,7,27,UK,GOI,BOM,1202,10.46,9.31,0,
2023,4,16,6E,PNQ,CCU,2304,5.39,4.05,0,
2023,5,17,UK,DEL,CCU,706,1.76,1.67,0,
2023,3,19,6E,DEL,TRV,1403,32.57,42.69,0,
2023,11,28,SG,HYD,BLR,1048,8.91,9.45,0,
2023,12,18,I5,JAI,DEL,1429,29.06,29.36,0,
2023,4,25,SG,HYD,DEL,2007,,,1,A
2023,7,4,6E,MAA,JAI,957,21.62,29.27,0,
2023,10,14,6E,BOM,CCU,1833,45.86,54.43,0,
